,price,powerStatusD,furnishedD,bathD,transactionTypeD,propTypeD,bedroomD,waterStatus,isPrimeLocProp,floorNo,floors,amenitiesCount,floorRatio
780,5100000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,1,Water Availability 24 Hours Available,Y,8.0,10.0,19.0,0.8
781,17800000,No/Rare Powercut,Semi-Furnished,2,Resale,Apartment,1,Water Availability 24 Hours Available,Y,1.0,13.0,18.0,0.07692307692307693
782,6700000,No/Rare Powercut,Semi-Furnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,Y,9.0,9.0,6.0,1.0
783,9100000,No/Rare Powercut,Furnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,Y,17.0,40.0,16.0,0.425
784,17500000,No/Rare Powercut,Semi-Furnished,3,Resale,Apartment,3,Water Availability 24 Hours Available,Y,4.0,7.0,13.0,0.5714285714285714
785,14000000,No/Rare Powercut,Semi-Furnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,Y,10.0,20.0,23.0,0.5
786,13200000,No/Rare Powercut,Semi-Furnished,1,Resale,Residential House,1,Water Availability 24 Hours Available,Y,3.0,4.0,2.0,0.75
787,6500000,No/Rare Powercut,Unfurnished,2,Resale,Apartment,1,Water Availability 1 Hour Available,N,1.0,11.0,10.0,0.09090909090909091
788,23000000,No/Rare Powercut,Unfurnished,1,Resale,Apartment,1,Water Availability 24 Hours Available,Y,4.0,4.0,6.0,1.0
789,10000000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,2,Water Availability 24 Hours Available,N,3.0,10.0,14.444773175542407,0.3
790,37700000,No/Rare Powercut,Furnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,Y,3.0,8.0,12.0,0.375
791,14700000,No/Rare Powercut,Semi-Furnished,2,New Property,Apartment,2,Water Availability 24 Hours Available,Y,16.0,23.0,36.0,0.6956521739130435
792,13300000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,2,Water Availability 24 Hours Available,Y,5.0,9.0,11.0,0.5555555555555556
793,15400000,No/Rare Powercut,Furnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,Y,12.0,14.0,14.444773175542407,0.8571428571428571
794,33500000,Less Than 2 Hour Powercut,Furnished,2,Resale,Apartment,2,Water Availability 2 Hours Available,Y,3.0,3.0,6.0,1.0
795,3000000,No/Rare Powercut,Unfurnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,Y,7.0,9.0,14.0,0.7777777777777778
796,10000000,No/Rare Powercut,Unfurnished,1,Resale,Apartment,1,Water Availability 24 Hours Available,Y,3.0,5.0,6.0,0.6
797,3300000,No/Rare Powercut,Furnished,2,Resale,Apartment,1,Water Availability 24 Hours Available,Y,9.0,11.0,11.0,0.8181818181818182
798,9500000,No/Rare Powercut,Unfurnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,Y,5.0,7.0,4.0,0.7142857142857143
799,7500000,No/Rare Powercut,Furnished,2,Resale,Apartment,1,Water Availability 24 Hours Available,N,7.0,7.0,3.0,1.0
800,16000000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,2,Water Availability 24 Hours Available,Y,20.0,36.0,4.0,0.5555555555555556
801,24000000,No/Rare Powercut,Semi-Furnished,3,New Property,Apartment,3,Water Availability 24 Hours Available,Y,62.0,67.0,28.0,0.9253731343283582
802,8260000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,2,Water Availability 24 Hours Available,Y,1.0,47.0,27.0,0.02127659574468085
803,14900000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,2,Water Availability 24 Hours Available,Y,10.0,18.0,15.0,0.5555555555555556
804,12500000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,1,Water Availability 24 Hours Available,Y,22.0,40.0,29.0,0.55
805,13200000,No/Rare Powercut,Unfurnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,Y,15.0,36.0,21.0,0.4166666666666667
806,19100000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,1,Water Availability 24 Hours Available,Y,10.0,23.0,29.0,0.43478260869565216
807,37000000,No/Rare Powercut,Semi-Furnished,3,New Property,Apartment,2,Water Availability 24 Hours Available,Y,30.0,35.0,33.0,0.8571428571428571
808,9900000,No/Rare Powercut,Unfurnished,5,New Property,Apartment,4,Water Availability 24 Hours Available,Y,59.0,91.0,25.0,0.6483516483516484
809,22880000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,1,Water Availability 24 Hours Available,Y,15.0,23.0,7.0,0.6521739130434783
810,11000000,No/Rare Powercut,Semi-Furnished,2,New Property,Apartment,1,Water Availability 24 Hours Available,Y,7.0,22.0,16.0,0.3181818181818182
811,11000000,No/Rare Powercut,Unfurnished,5,Resale,Apartment,5,Water Availability 24 Hours Available,Y,43.0,65.0,20.0,0.6615384615384615
812,20300000,No/Rare Powercut,Furnished,2,Resale,Builder Floor Apartment,2,Water Availability 24 Hours Available,Y,9.40818363273453,19.1626746506986,5.0,0.49096401229102654
813,19800000,No/Rare Powercut,Unfurnished,5,New Property,Apartment,5,Water Availability 24 Hours Available,Y,35.0,65.0,38.0,0.5384615384615384
814,20000000,No/Rare Powercut,Unfurnished,2,Resale,Apartment,1,Water Availability 24 Hours Available,Y,0.0,8.0,23.0,0.0
815,34000000,No/Rare Powercut,Unfurnished,2,Resale,Apartment,1,Water Availability 24 Hours Available,Y,4.0,12.0,6.0,0.3333333333333333
816,14200000,No/Rare Powercut,Unfurnished,2,Resale,Apartment,1,Water Availability 24 Hours Available,Y,-1.0,7.0,2.0,-0.14285714285714285
817,25000000,No/Rare Powercut,Semi-Furnished,1,Resale,Apartment,1,Water Availability 24 Hours Available,N,3.0,7.0,5.0,0.42857142857142855
818,30000000,No/Rare Powercut,Furnished,2,Resale,Residential House,2,Water Availability 24 Hours Available,Y,1.0,2.0,15.0,0.5
819,17000000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,2,Water Availability 24 Hours Available,Y,23.0,31.0,5.0,0.7419354838709677
820,13100000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,1,Water Availability 24 Hours Available,Y,9.0,16.0,5.0,0.5625
821,49000000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,2,Water Availability 24 Hours Available,Y,11.0,39.0,16.0,0.28205128205128205
822,19999999,No/Rare Powercut,Unfurnished,2,New Property,Apartment,2,Water Availability 24 Hours Available,Y,21.0,32.0,4.0,0.65625
823,10000000,No/Rare Powercut,Semi-Furnished,4,Resale,Apartment,3,Water Availability 24 Hours Available,Y,13.0,17.0,34.0,0.7647058823529411
824,8500000,No/Rare Powercut,Semi-Furnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,N,14.0,23.0,12.0,0.6086956521739131
825,20800000,No/Rare Powercut,Semi-Furnished,2,Resale,Apartment,1,Water Availability 24 Hours Available,N,2.0,7.0,13.0,0.2857142857142857
826,9000000,No/Rare Powercut,Semi-Furnished,2,Resale,Apartment,1,Water Availability 2 Hours Available,Y,2.0,6.0,6.0,0.3333333333333333
827,10400000,No/Rare Powercut,Semi-Furnished,2,Resale,Apartment,2,Water Availability 2 Hours Available,Y,1.0,4.0,14.444773175542407,0.25
828,64000000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,2,Water Availability 24 Hours Available,Y,10.0,43.0,22.0,0.23255813953488372
829,161000000,No/Rare Powercut,Unfurnished,3,New Property,Apartment,3,Water Availability 24 Hours Available,Y,5.0,22.0,12.0,0.22727272727272727
830,57200000,No/Rare Powercut,Semi-Furnished,2,New Property,Apartment,2,Water Availability 24 Hours Available,Y,13.0,22.0,14.0,0.5909090909090909
831,27500000,No/Rare Powercut,Semi-Furnished,2,New Property,Apartment,2,Water Availability 24 Hours Available,Y,9.40818363273453,19.1626746506986,2.0,0.49096401229102654
832,31500000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,2,Water Availability 24 Hours Available,Y,9.40818363273453,19.1626746506986,23.0,0.49096401229102654
833,24400000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,2,Water Availability 24 Hours Available,Y,15.0,42.0,29.0,0.35714285714285715
834,140000000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,1,Water Availability 24 Hours Available,Y,15.0,23.0,14.0,0.6521739130434783
835,85000000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,1,Water Availability 24 Hours Available,Y,9.0,13.0,18.0,0.6923076923076923
836,150000000,No/Rare Powercut,Furnished,4,Resale,Apartment,4,Water Availability 24 Hours Available,Y,21.0,38.0,17.0,0.5526315789473685
837,105000000,No/Rare Powercut,Semi-Furnished,2,New Property,Apartment,1,Water Availability 24 Hours Available,Y,5.0,27.0,20.0,0.18518518518518517
838,210000000,No/Rare Powercut,Unfurnished,4,Resale,Apartment,4,Water Availability 24 Hours Available,Y,3.0,13.0,15.0,0.23076923076923078
839,21000000,No/Rare Powercut,Semi-Furnished,4,Resale,Apartment,4,Water Availability 24 Hours Available,Y,13.0,29.0,33.0,0.4482758620689655
840,600000000,No/Rare Powercut,Furnished,4,Resale,Residential House,6,Water Availability 24 Hours Available,Y,0.0,1.0,9.0,0.0
841,22500000,2 To 4 Hours Powercut,Semi-Furnished,2,Resale,Apartment,1,Water Availability 6 Hours Available,N,2.0,4.0,10.0,0.5
842,145000000,No/Rare Powercut,Semi-Furnished,6,New Property,Apartment,5,Water Availability 24 Hours Available,Y,11.0,14.0,14.0,0.7857142857142857
843,13000000,No/Rare Powercut,Unfurnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,N,3.0,15.0,11.0,0.2
844,16000000,No/Rare Powercut,Semi-Furnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,N,1.0,7.0,13.0,0.14285714285714285
845,12000000,No/Rare Powercut,Semi-Furnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,Y,9.40818363273453,19.1626746506986,4.0,0.49096401229102654
846,12000000,No/Rare Powercut,Furnished,2,Resale,Residential House,2,Water Availability 24 Hours Available,Y,3.0,23.0,6.0,0.13043478260869565
847,20000000,No/Rare Powercut,Unfurnished,1,Resale,Apartment,1,Water Availability 24 Hours Available,Y,2.0,2.0,4.0,1.0
848,24200000,No/Rare Powercut,Semi-Furnished,2,Resale,Apartment,3,Water Availability 24 Hours Available,N,7.0,7.0,6.0,1.0
849,28000000,No/Rare Powercut,Semi-Furnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,Y,2.0,7.0,14.444773175542407,0.2857142857142857
850,12700000,No/Rare Powercut,Unfurnished,3,New Property,Apartment,2,Water Availability 24 Hours Available,Y,12.0,23.0,23.0,0.5217391304347826
851,20100000,No/Rare Powercut,Furnished,3,Resale,Residential House,3,Water Availability 24 Hours Available,Y,5.0,7.0,7.0,0.7142857142857143
852,22500000,No/Rare Powercut,Unfurnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,Y,4.0,4.0,10.0,1.0
853,25000000,No/Rare Powercut,Unfurnished,4,Resale,Apartment,4,Water Availability 24 Hours Available,N,9.40818363273453,19.1626746506986,7.0,0.49096401229102654
854,16000000,No/Rare Powercut,Furnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,N,5.0,15.0,8.0,0.3333333333333333
855,3300000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,2,Water Availability 24 Hours Available,N,4.0,22.0,7.0,0.18181818181818182
856,8500000,No/Rare Powercut,Unfurnished,1,Resale,Residential House,1,Water Availability 24 Hours Available,N,0.0,2.0,14.444773175542407,0.0
857,15000000,No/Rare Powercut,Semi-Furnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,N,2.0,7.0,6.0,0.2857142857142857
858,6700000,No/Rare Powercut,Unfurnished,1,Resale,Apartment,1,Water Availability 24 Hours Available,N,0.0,5.0,14.444773175542407,0.0
859,5200000,No/Rare Powercut,Semi-Furnished,3,Resale,Apartment,3,Water Availability 24 Hours Available,Y,7.0,7.0,4.0,1.0
860,6200000,No/Rare Powercut,Unfurnished,3,New Property,Apartment,3,Water Availability 24 Hours Available,Y,1.0,40.0,21.0,0.025
861,27450000,No/Rare Powercut,Unfurnished,3,New Property,Apartment,3,Water Availability 24 Hours Available,Y,10.0,13.0,4.0,0.7692307692307693
862,61000000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,1,Water Availability 24 Hours Available,Y,9.40818363273453,19.1626746506986,14.444773175542407,0.49096401229102654
863,48000000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,2,Water Availability 24 Hours Available,Y,15.0,23.0,10.0,0.6521739130434783
864,5200000,No/Rare Powercut,Semi-Furnished,2,Resale,Apartment,1,Water Availability 24 Hours Available,Y,9.40818363273453,19.1626746506986,8.0,0.49096401229102654
865,32500000,No/Rare Powercut,Semi-Furnished,2,Resale,Apartment,1,Water Availability 24 Hours Available,N,1.0,4.0,14.444773175542407,0.25
866,6600000,No/Rare Powercut,Unfurnished,2,Resale,Builder Floor Apartment,2,Water Availability 1 Hour Available,N,0.0,4.0,10.0,0.0
867,18000000,No/Rare Powercut,Unfurnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,Y,12.0,25.0,10.0,0.48
868,7500000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,2,Water Availability 24 Hours Available,Y,9.40818363273453,19.1626746506986,29.0,0.49096401229102654
869,5900000,No/Rare Powercut,Unfurnished,3,New Property,Apartment,3,Water Availability 24 Hours Available,Y,1.0,10.0,32.0,0.1
870,5000000,No/Rare Powercut,Unfurnished,3,Resale,Apartment,3,Water Availability 24 Hours Available,Y,5.0,10.0,9.0,0.5
871,6000000,No/Rare Powercut,Furnished,3,Resale,Residential House,3,Water Availability 24 Hours Available,N,2.0,6.0,15.0,0.3333333333333333
872,2500000,No/Rare Powercut,Unfurnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,Y,2.0,13.0,12.0,0.15384615384615385
873,50000000,No/Rare Powercut,Unfurnished,2,Resale,Apartment,1,Water Availability 24 Hours Available,Y,4.0,16.0,8.0,0.25
874,60000000,No/Rare Powercut,Semi-Furnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,N,5.0,7.0,9.0,0.7142857142857143
875,21500000,No/Rare Powercut,Furnished,2,Resale,Apartment,1,Water Availability 24 Hours Available,N,5.0,11.0,11.0,0.45454545454545453
876,600000000,No/Rare Powercut,Semi-Furnished,1,Resale,Apartment,1,Water Availability 24 Hours Available,N,3.0,6.0,3.0,0.5
877,20000000,No/Rare Powercut,Semi-Furnished,3,Resale,Apartment,3,Water Availability 24 Hours Available,Y,8.0,13.0,19.0,0.6153846153846154
878,22500000,No/Rare Powercut,Semi-Furnished,2,Resale,Builder Floor Apartment,2,Water Availability 24 Hours Available,N,4.0,5.0,7.0,0.8
879,2500000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,2,Water Availability 24 Hours Available,N,7.0,39.0,15.0,0.1794871794871795
880,12500000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,2,Water Availability 24 Hours Available,Y,14.0,18.0,19.0,0.7777777777777778
881,26500000,No/Rare Powercut,Furnished,3,Resale,Apartment,3,Water Availability 24 Hours Available,Y,15.0,40.0,7.0,0.375
882,26000000,No/Rare Powercut,Unfurnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,Y,30.0,42.0,22.0,0.7142857142857143
883,28500000,No/Rare Powercut,Semi-Furnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,Y,5.0,7.0,7.0,0.7142857142857143
884,9800000,No/Rare Powercut,Unfurnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,Y,21.0,44.0,15.0,0.4772727272727273
885,16000000,No/Rare Powercut,Unfurnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,Y,22.0,43.0,27.0,0.5116279069767442
886,19900000,No/Rare Powercut,Furnished,1,Resale,Residential House,1,Water Availability 24 Hours Available,N,1.0,6.0,10.0,0.16666666666666666
887,21200000,No/Rare Powercut,Unfurnished,3,Resale,Apartment,3,Water Availability 24 Hours Available,N,1.0,7.0,21.0,0.14285714285714285
888,9900000,No/Rare Powercut,Semi-Furnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,N,6.0,8.0,12.0,0.75
889,31500000,No/Rare Powercut,Semi-Furnished,2,New Property,Apartment,1,Water Availability 24 Hours Available,Y,5.0,7.0,9.0,0.7142857142857143
890,17000000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,2,Water Availability 24 Hours Available,Y,16.0,40.0,33.0,0.4
891,9900000,No/Rare Powercut,Semi-Furnished,1,New Property,Apartment,3,Water Availability 24 Hours Available,Y,14.0,22.0,8.0,0.6363636363636364
892,14500000,No/Rare Powercut,Unfurnished,3,New Property,Apartment,3,Water Availability 24 Hours Available,Y,48.0,62.0,29.0,0.7741935483870968
893,15900000,No/Rare Powercut,Semi-Furnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,Y,9.40818363273453,19.1626746506986,24.0,0.49096401229102654
894,21500000,No/Rare Powercut,Unfurnished,1,Resale,Apartment,1,Water Availability 2 Hours Available,N,9.0,9.0,12.0,1.0
895,30000000,No/Rare Powercut,Semi-Furnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,N,9.40818363273453,19.1626746506986,13.0,0.49096401229102654
896,14000000,No/Rare Powercut,Semi-Furnished,2,New Property,Apartment,1,Water Availability 24 Hours Available,Y,10.0,17.0,27.0,0.5882352941176471
897,25000000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,2,Water Availability 24 Hours Available,Y,10.0,17.0,13.0,0.5882352941176471
898,9500000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,2,Water Availability 24 Hours Available,Y,9.40818363273453,19.1626746506986,8.0,0.49096401229102654
899,8500000,No/Rare Powercut,Unfurnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,Y,5.0,11.0,7.0,0.45454545454545453
900,17500000,No/Rare Powercut,Unfurnished,3,Resale,Apartment,3,Water Availability 24 Hours Available,Y,1.0,10.0,13.0,0.1
901,7745000,No/Rare Powercut,Semi-Furnished,3,Resale,Apartment,3,Water Availability 24 Hours Available,Y,4.0,25.0,18.0,0.16
902,10500000,No/Rare Powercut,Unfurnished,3,Resale,Apartment,4,Water Availability 24 Hours Available,N,1.0,13.0,13.0,0.07692307692307693
903,15000000,No/Rare Powercut,Semi-Furnished,2,Resale,Apartment,1,Water Availability 24 Hours Available,N,13.0,23.0,6.0,0.5652173913043478
904,18500000,No/Rare Powercut,Semi-Furnished,2,Resale,Apartment,1,Water Availability 1 Hour Available,N,14.0,14.0,12.0,1.0
905,15000000,No/Rare Powercut,Semi-Furnished,1,Resale,Apartment,1,Water Availability 1 Hour Available,N,3.0,5.0,2.0,0.6
906,3600000,No/Rare Powercut,Furnished,1,Resale,Apartment,1,Water Availability 24 Hours Available,Y,1.0,5.0,7.0,0.2
907,87500000,No/Rare Powercut,Semi-Furnished,2,New Property,Apartment,1,Water Availability 24 Hours Available,Y,5.0,23.0,33.0,0.21739130434782608
908,2600000,No/Rare Powercut,Unfurnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,Y,9.0,21.0,4.0,0.42857142857142855
909,21000000,No/Rare Powercut,Semi-Furnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,N,8.0,23.0,25.0,0.34782608695652173
910,5000000,No/Rare Powercut,Semi-Furnished,1,Resale,Apartment,1,Water Availability 1 Hour Available,Y,0.0,4.0,14.444773175542407,0.0
911,31500000,No/Rare Powercut,Unfurnished,3,Resale,Apartment,3,Water Availability 24 Hours Available,Y,18.0,45.0,42.0,0.4
912,22300000,No/Rare Powercut,Semi-Furnished,2,New Property,Apartment,2,Water Availability 24 Hours Available,Y,3.0,29.0,30.0,0.10344827586206896
913,20000000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,2,Water Availability 24 Hours Available,Y,14.0,22.0,13.0,0.6363636363636364
914,21000000,No/Rare Powercut,Unfurnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,Y,5.0,7.0,5.0,0.7142857142857143
915,19500000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,2,Water Availability 24 Hours Available,Y,9.0,18.0,12.0,0.5
916,33000000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,2,Water Availability 24 Hours Available,Y,9.40818363273453,19.1626746506986,34.0,0.49096401229102654
917,22000000,No/Rare Powercut,Semi-Furnished,3,Resale,Apartment,2,Water Availability 24 Hours Available,Y,11.0,48.0,17.0,0.22916666666666666
918,29000000,No/Rare Powercut,Semi-Furnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,N,6.0,6.0,14.444773175542407,1.0
919,11850000,No/Rare Powercut,Semi-Furnished,2,Resale,Apartment,1,Water Availability 24 Hours Available,N,8.0,16.0,13.0,0.5
920,32000000,No/Rare Powercut,Furnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,N,5.0,21.0,9.0,0.23809523809523808
921,10100000,No/Rare Powercut,Unfurnished,3,New Property,Apartment,3,Water Availability 24 Hours Available,Y,15.0,45.0,22.0,0.3333333333333333
922,10000000,No/Rare Powercut,Unfurnished,1,Resale,Apartment,1,Water Availability 24 Hours Available,Y,1.0,4.0,2.0,0.25
923,18500000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,1,Water Availability 24 Hours Available,Y,9.40818363273453,19.1626746506986,14.444773175542407,0.49096401229102654
924,16500000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,2,Water Availability 24 Hours Available,Y,10.0,15.0,20.0,0.6666666666666666
925,23000000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,1,Water Availability 24 Hours Available,Y,9.40818363273453,19.1626746506986,14.444773175542407,0.49096401229102654
926,13100000,No/Rare Powercut,Furnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,Y,1.0,16.0,9.0,0.0625
927,489000000,No/Rare Powercut,Unfurnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,Y,5.0,13.0,3.0,0.38461538461538464
928,22000000,No/Rare Powercut,Unfurnished,2,Resale,Apartment,1,Water Availability 24 Hours Available,N,9.40818363273453,19.1626746506986,9.0,0.49096401229102654
929,14000000,No/Rare Powercut,Semi-Furnished,1,Resale,Apartment,1,Water Availability 1 Hour Available,Y,2.0,5.0,14.444773175542407,0.4
930,22500000,No/Rare Powercut,Unfurnished,2,Resale,Apartment,3,Water Availability 24 Hours Available,Y,9.40818363273453,19.1626746506986,10.0,0.49096401229102654
931,26000000,No/Rare Powercut,Unfurnished,3,New Property,Apartment,3,Water Availability 24 Hours Available,Y,7.0,13.0,10.0,0.5384615384615384
932,7400000,No/Rare Powercut,Semi-Furnished,4,Resale,Apartment,3,Water Availability 24 Hours Available,Y,13.0,44.0,27.0,0.29545454545454547
933,8700000,No/Rare Powercut,Unfurnished,2,Resale,Apartment,1,Water Availability 24 Hours Available,Y,2.0,3.0,12.0,0.6666666666666666
934,11000000,No/Rare Powercut,Unfurnished,1,New Property,Apartment,1,Water Availability 24 Hours Available,Y,8.0,17.0,9.0,0.47058823529411764
935,6950000,No/Rare Powercut,Furnished,4,Resale,Apartment,3,Water Availability 24 Hours Available,N,1.0,11.0,9.0,0.09090909090909091
936,24500000,No/Rare Powercut,Unfurnished,2,New Property,Apartment,2,Water Availability 24 Hours Available,Y,7.0,25.0,27.0,0.28
937,22500000,No/Rare Powercut,Semi-Furnished,2,New Property,Apartment,3,Water Availability 24 Hours Available,Y,24.0,30.0,31.0,0.8
938,16500000,No/Rare Powercut,Unfurnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,Y,11.0,13.0,7.0,0.8461538461538461
939,12500000,No/Rare Powercut,Semi-Furnished,1,Resale,Apartment,1,Water Availability 24 Hours Available,Y,2.0,11.0,13.0,0.18181818181818182
940,11200000,No/Rare Powercut,Semi-Furnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,Y,35.0,78.0,42.0,0.44871794871794873
941,26000000,No/Rare Powercut,Unfurnished,2,Resale,Apartment,2,Water Availability 24 Hours Available,Y,7.0,14.0,14.0,0.5
942,2900000,No/Rare Powercut,Semi-Furnished,1,Resale,Apartment,1,Water Availability 24 Hours Available,Y,4.0,14.0,5.0,0.2857142857142857
