,price,bathD,bedroomD,landAreaUnitD,floorNo,floors,2 To 4 Hours Powercut,Less Than 2 Hour Powercut,No/Rare Powercut,Furnished,Semi-Furnished,Unfurnished,Apartment,Builder Floor Apartment,Penthouse,Residential House,Villa,New Property,Other,Rent,Resale,Water Availability 1 Hour Available,Water Availability 12 Hours Available,Water Availability 2 Hours Available,Water Availability 24 Hours Available,Water Availability 6 Hours Available,N,Y,amenitiesCount,floorRatio
949,3350000,1,1,sqft,4.0,21.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,13.0,0.19047619047619047
950,30000000,2,1,sqft,1.0,7.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,8.0,0.14285714285714285
951,24000000,4,3,sqft,0.0,1.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,14.444773175542407,0.0
952,7857000,2,1,sqft,10.0,39.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,13.0,0.2564102564102564
953,15000000,2,3,sqft,15.0,35.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,8.0,0.42857142857142855
954,17000000,3,3,sqft,26.0,50.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,52.0,0.52
955,19100000,3,3,sqft,10.0,12.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,22.0,0.8333333333333334
956,60500000,3,4,Sq-ft,0.0,2.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,14.444773175542407,0.0
957,8300000,4,3,sqft,9.414171656686626,19.1626746506986,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,19.0,0.4912764960158325
958,9900000,3,3,sqft,6.0,8.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,10.0,0.75
959,65100000,2,1,sqft,2.0,4.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,7.0,0.5
960,17500000,2,2,sqft,4.0,54.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,5.0,0.07407407407407407
961,56775000,4,3,sqft,21.0,68.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,30.0,0.3088235294117647
962,21000000,3,3,sqft,20.0,25.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,12.0,0.8
963,16000000,2,2,sqft,10.0,23.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,11.0,0.43478260869565216
964,12800000,3,3,sqft,6.0,6.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2.0,1.0
965,8500000,2,2,sqft,4.0,5.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,7.0,0.8
966,17800000,3,3,sqft,11.0,11.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,9.0,1.0
967,10000000,2,1,sqft,9.0,22.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,11.0,0.4090909090909091
968,13500000,2,2,sqft,27.0,38.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,14.0,0.7105263157894737
969,14000000,2,2,sqft,10.0,22.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,21.0,0.45454545454545453
970,13800000,2,2,sqft,35.0,67.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,5.0,0.5223880597014925
971,9900000,2,2,sqft,9.414171656686626,19.1626746506986,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,11.0,0.4912764960158325
972,17200000,2,1,sqft,9.414171656686626,19.1626746506986,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,6.0,0.4912764960158325
973,14000000,3,3,sqft,7.0,14.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,10.0,0.5
974,8000000,2,2,sqft,14.0,15.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,18.0,0.9333333333333333
975,6000000,2,2,sqft,17.0,24.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4.0,0.7083333333333334
976,10700000,5,4,sqft,8.0,35.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,27.0,0.22857142857142856
977,170000000,5,4,sqft,30.0,48.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,6.0,0.625
978,35400000,4,3,sqft,19.0,29.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,20.0,0.6551724137931034
979,110000000,1,1,sqft,21.0,26.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,9.0,0.8076923076923077
980,115000000,2,2,sqft,6.0,12.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,8.0,0.5
981,40000000,2,1,sqft,18.0,30.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,23.0,0.6
982,130000000,1,1,sqft,12.0,20.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,7.0,0.6
983,400000000,2,2,Sq-ft,2.0,3.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,5.0,0.6666666666666666
984,19000000,2,1,sqft,5.0,7.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,7.0,0.7142857142857143
985,31000000,2,1,sqft,2.0,8.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,6.0,0.25
986,29000000,1,1,sqft,1.0,2.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,14.444773175542407,0.5
987,19000000,3,3,sqft,2.0,10.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,7.0,0.2
988,55000000,3,4,sqft,9.414171656686626,19.1626746506986,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6.0,0.4912764960158325
989,105000000,2,2,sqft,9.414171656686626,19.1626746506986,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,11.0,0.4912764960158325
990,35000000,1,1,sqft,5.0,7.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,8.0,0.7142857142857143
991,3650000,2,1,sqft,14.0,22.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,17.0,0.6363636363636364
992,18900000,2,2,sqft,16.0,20.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,19.0,0.8
993,25600000,2,2,sqft,8.0,30.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,27.0,0.26666666666666666
994,18700000,2,1,sqft,11.0,26.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,13.0,0.4230769230769231
995,7500000,2,2,sqft,10.0,16.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,17.0,0.625
996,58500000,2,2,sqft,1.0,7.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,18.0,0.14285714285714285
997,22900000,3,4,sqft,3.0,3.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,9.0,1.0
998,25900000,3,3,sqft,16.0,20.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,16.0,0.8
999,660000000,2,2,sqft,8.0,12.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,10.0,0.6666666666666666
1000,500000000,1,1,sqft,5.0,23.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,5.0,0.21739130434782608
1001,4400000,2,2,sqft,1.0,3.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,7.0,0.3333333333333333
1002,11500000,3,3,sqft,1.0,7.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,14.444773175542407,0.14285714285714285
1003,10500000,1,1,sqft,1.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,7.0,1.0
1004,8000000,3,3,sqft,22.0,45.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,33.0,0.4888888888888889
1005,11000000,3,3,sqft,9.0,30.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,22.0,0.3
1006,16000000,4,4,sqft,11.0,41.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,58.0,0.2682926829268293
1007,105000000,3,3,sqft,5.0,27.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,15.0,0.18518518518518517
1008,103000000,5,6,sqft,11.0,12.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,23.0,0.9166666666666666
1009,15000000,2,1,sqft,2.0,15.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3.0,0.13333333333333333
1010,35000000,3,3,sqft,12.0,15.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,10.0,0.8
1011,12000000,2,1,sqft,9.414171656686626,19.1626746506986,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,8.0,0.4912764960158325
1012,9900000,2,1,sqft,6.0,17.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,7.0,0.35294117647058826
1013,11300000,1,1,sqft,0.0,4.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,5.0,0.0
1014,31000000,2,1,sqft,11.0,18.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,9.0,0.6111111111111112
1015,19100000,3,3,sqft,23.0,45.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,17.0,0.5111111111111111
1016,7000000,2,3,sqft,43.0,43.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,20.0,1.0
1017,26500000,2,1,sqft,7.0,21.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,19.0,0.3333333333333333
1018,62500000,2,1,sqft,4.0,7.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,7.0,0.5714285714285714
1019,11600000,4,4,sqft,4.0,6.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,12.0,0.6666666666666666
1020,17490000,2,2,sqft,9.414171656686626,19.1626746506986,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,14.444773175542407,0.4912764960158325
1021,23400000,2,2,sqft,10.0,22.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,21.0,0.45454545454545453
1022,15900000,2,2,sqft,15.0,15.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,5.0,1.0
1023,17000000,5,5,sqft,41.0,47.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,18.0,0.8723404255319149
1024,15900000,2,2,sqft,18.0,21.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,52.0,0.8571428571428571
1025,16400088,2,1,sqft,8.0,20.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,21.0,0.4
1026,22000000,2,2,sqft,9.414171656686626,19.1626746506986,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,8.0,0.4912764960158325
1027,8600000,2,2,sqft,7.0,21.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,20.0,0.3333333333333333
1028,16000000,3,3,sqft,-1.0,50.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,17.0,-0.02
1029,35000000,3,3,sqft,12.0,15.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,14.0,0.8
1030,20000000,2,2,sqft,11.0,20.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,7.0,0.55
1031,45000000,2,2,sqft,8.0,8.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,14.0,1.0
1032,35000000,2,2,sqft,7.0,22.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,5.0,0.3181818181818182
1033,61218107,2,2,sqft,7.0,9.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,14.0,0.7777777777777778
1034,48000000,5,4,sqft,56.0,90.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,21.0,0.6222222222222222
1035,7500000,3,3,sqft,19.0,48.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,20.0,0.3958333333333333
1036,27700000,2,2,sqft,-1.0,23.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,22.0,-0.043478260869565216
1037,58000000,2,2,sqft,9.414171656686626,19.1626746506986,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,19.0,0.4912764960158325
1038,42500000,1,1,sqft,2.0,7.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,9.0,0.2857142857142857
1039,42100000,3,2,sqft,6.0,9.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4.0,0.6666666666666666
1040,30000000,3,2,sqft,8.0,22.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4.0,0.36363636363636365
1041,23500000,2,2,sqft,24.0,29.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,31.0,0.8275862068965517
1042,48500000,3,3,sqft,12.0,28.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,25.0,0.42857142857142855
1043,17500000,2,2,sqft,12.0,20.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,18.0,0.6
1044,11500000,2,2,sqft,8.0,15.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,19.0,0.5333333333333333
1045,8900000,4,4,sqft,4.0,6.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,9.0,0.6666666666666666
1046,2400000,2,2,sqft,1.0,22.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,11.0,0.045454545454545456
1047,7400000,2,2,sqft,30.0,34.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3.0,0.8823529411764706
1048,9000000,1,1,sqft,0.0,4.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2.0,0.0
1049,11000000,2,2,sqft,9.0,10.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2.0,0.9
1050,9900000,3,3,sqft,8.0,13.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,9.0,0.6153846153846154
1051,1400000,3,3,sqft,21.0,22.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,12.0,0.9545454545454546
1052,5960000,1,1,sqft,9.414171656686626,19.1626746506986,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,14.444773175542407,0.4912764960158325
1053,20500000,3,3,sqft,30.0,35.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,29.0,0.8571428571428571
1054,14900000,2,1,sqft,10.0,20.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,7.0,0.5
1055,6956000,4,4,sqft,30.0,48.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,33.0,0.625
1056,11300000,2,2,sqft,5.0,8.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,18.0,0.625
1057,16000000,4,4,Sq-ft,9.414171656686626,19.1626746506986,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,6.0,0.4912764960158325
1058,18500000,2,2,sqft,5.0,15.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,18.0,0.3333333333333333
1059,36000000,2,1,sqft,1.0,6.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,5.0,0.16666666666666666
1060,14000000,1,1,sqft,0.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4.0,0.0
1061,8600000,2,1,sqft,13.0,13.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,15.0,1.0
1062,13000000,2,2,sqft,9.414171656686626,19.1626746506986,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,28.0,0.4912764960158325
1063,81100000,3,3,sqft,5.0,14.0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,8.0,0.35714285714285715
1064,17000000,2,2,sqft,2.0,3.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,9.0,0.6666666666666666
1065,12100000,2,2,sqft,14.0,14.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,25.0,1.0
1066,15000000,2,2,sqft,7.0,19.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,16.0,0.3684210526315789
1067,15000000,2,1,sqft,15.0,40.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,19.0,0.375
1068,4100000,1,1,sqft,3.0,7.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3.0,0.42857142857142855
1069,11200000,2,2,sqft,8.0,8.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,21.0,1.0
1070,12000000,1,1,sqft,3.0,3.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,14.444773175542407,1.0
1071,16500000,2,2,sqft,24.0,41.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,25.0,0.5853658536585366
1072,26000000,2,2,sqft,15.0,34.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,20.0,0.4411764705882353
1073,35000000,2,2,sqft,0.0,59.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,48.0,0.0
1074,27500000,4,4,sqft,4.0,30.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,12.0,0.13333333333333333
1075,37500000,2,2,sqft,6.0,22.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,5.0,0.2727272727272727
1076,7700000,1,1,sqft,9.414171656686626,19.1626746506986,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,5.0,0.4912764960158325
1077,3500000,2,2,sqft,16.0,23.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,14.444773175542407,0.6956521739130435
1078,15000000,2,1,sqft,17.0,23.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,11.0,0.7391304347826086
1079,30000000,6,6,sqft,9.414171656686626,19.1626746506986,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,8.0,0.4912764960158325
1080,10495800,2,2,sqft,10.0,47.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,15.0,0.2127659574468085
1081,10260000,2,2,sqft,30.0,38.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,5.0,0.7894736842105263
1082,7800000,2,2,sqft,2.0,7.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,11.0,0.2857142857142857
1083,7500000,2,2,sqft,12.0,14.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,19.0,0.8571428571428571
1084,16200000,2,2,sqft,5.0,11.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,5.0,0.45454545454545453
1085,120000000,2,2,sqft,6.0,54.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,21.0,0.1111111111111111
1086,140000000,2,3,sqft,0.0,4.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,14.0,0.0
1087,14200000,2,2,sqft,12.0,23.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,11.0,0.5217391304347826
1088,5992500,1,1,sqft,10.0,22.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,14.0,0.45454545454545453
1089,25500000,3,3,sqft,6.0,7.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,9.0,0.8571428571428571
1090,62500000,2,2,sqft,5.0,7.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,6.0,0.7142857142857143
1091,12100000,2,3,sqft,7.0,39.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,16.0,0.1794871794871795
